person_id,image_file,face_index,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
ID01,IMG_0027.jpg,0,0.39330026507377625,1.1940844058990479,0.8680464029312134,-0.7574481964111328,0.22803965210914612,0.11476575583219528,2.686917781829834,-1.5604435205459595,-0.02429797500371933,2.6620497703552246,0.9884549975395203,0.7578921914100647,-0.6582596302032471,-0.7100050449371338,0.3072660565376282,0.40279972553253174,-0.0475219190120697,-2.2288713455200195,-1.4839985370635986,-1.8669155836105347,0.7156437635421753,-1.2475301027297974,-0.8647181987762451,-0.12719863653182983,-0.020290687680244446,-0.33221736550331116,1.019557237625122,-0.40802696347236633,-0.5525450110435486,1.0906883478164673,0.5066636800765991,-0.5454775094985962,1.1851197481155396,0.38093724846839905,2.1484525203704834,-0.5983572602272034,-2.986036539077759,1.0932129621505737,0.8596559166908264,-0.05989091843366623,-1.5545685291290283,0.16128338873386383,-1.9336055517196655,0.3280971348285675,-2.0692496299743652,-1.9075348377227783,-1.0469634532928467,1.1552659273147583,-0.30992430448532104,-1.2953381538391113,0.12665842473506927,0.8156020045280457,0.7366363406181335,-0.991586446762085,2.2444534301757812,-0.003994275815784931,1.2090699672698975,-1.1038511991500854,-0.8438780307769775,-0.7501967549324036,-1.4733022451400757,-0.06561534106731415,-0.7036515474319458,-1.5830349922180176,1.9788230657577515,0.04278784245252609,-1.7504452466964722,2.0893733501434326,-0.3241572976112366,2.8045763969421387,0.6592186093330383,-0.3039824366569519,0.03610428422689438,-1.095659613609314,-0.1925024688243866,0.8469713926315308,0.11064328253269196,-0.7336252927780151,0.0021387040615081787,-0.23151439428329468,1.7600284814834595,-0.6514971256256104,-0.7288979887962341,-0.40262487530708313,1.2077327966690063,0.6567633748054504,-0.6662238240242004,-1.164304256439209,0.0006844960153102875,0.8929769992828369,0.07409769296646118,1.0266121625900269,1.614411473274231,0.3859039843082428,0.830175518989563,1.7001187801361084,-0.369651198387146,2.0607988834381104,-0.6807457804679871,-0.682291567325592,-0.1750224232673645,-1.2919774055480957,-2.3886823654174805,-0.2643900513648987,0.5049437284469604,0.1430390179157257,-0.29624655842781067,-0.8049885034561157,0.515849769115448,0.5582112073898315,-0.9100455641746521,1.089707374572754,-0.7614794969558716,-0.6279155015945435,-0.2870849668979645,0.6640733480453491,-1.2722969055175781,-0.5112220048904419,2.201669454574585,0.9056424498558044,1.7212365865707397,-0.8736988306045532,-0.5456503033638,-0.5465433597564697,1.8097314834594727,0.5750930309295654,0.38001301884651184,0.3732273578643799
ID01,IMG_0028.jpg,0,-0.06434425711631775,1.2226898670196533,-0.23926207423210144,-1.3489493131637573,0.6670459508895874,0.12605026364326477,1.2935768365859985,-0.08694629371166229,-0.21351027488708496,-0.33118268847465515,2.6704423427581787,-0.8562002778053284,-0.7601577043533325,-0.2005929797887802,0.5176816582679749,1.0102283954620361,0.43749573826789856,-1.693192481994629,-1.9307714700698853,0.08160485327243805,0.37081393599510193,-0.6511737704277039,0.32539522647857666,-0.7513035535812378,0.30699872970581055,0.20284652709960938,0.6832921504974365,0.371745765209198,-1.029684066772461,0.8036296963691711,-0.24932831525802612,-0.04418559744954109,0.2741564214229584,1.5366250276565552,1.6356884241104126,1.7884852886199951,-1.831136703491211,-0.01618674397468567,1.042478322982788,0.21777375042438507,-1.3950477838516235,0.13059169054031372,-2.164371967315674,-0.5526728630065918,-0.6252661943435669,-2.394667863845825,-0.6728827357292175,0.5876332521438599,-0.04365629702806473,-1.133566975593567,0.7460574507713318,0.1819501519203186,0.15987423062324524,-0.303269624710083,0.7744401097297668,-0.6190894246101379,0.5936569571495056,0.06348186731338501,-1.3398971557617188,-0.7600751519203186,-0.8287304639816284,0.5095012187957764,0.0993175357580185,-0.20139573514461517,1.320716142654419,-0.9959060549736023,-1.628976583480835,1.3605624437332153,0.7657853364944458,1.221107840538025,0.6564460396766663,-0.2953517436981201,-1.255167007446289,-0.9110632538795471,0.46935513615608215,1.1969432830810547,0.040993571281433105,0.23846720159053802,0.6683356761932373,-0.3234593868255615,0.7794482111930847,0.29570072889328003,-0.47952762246131897,-0.38505369424819946,1.1668124198913574,1.576297402381897,0.4298214316368103,-0.3888053297996521,-0.6824339628219604,-0.3798154890537262,0.8594524264335632,1.060970664024353,0.9443233013153076,0.2536001205444336,0.14465922117233276,2.082092523574829,-0.942254364490509,-0.5028766393661499,-0.8155821561813354,0.8713653087615967,-0.7620707154273987,0.41330111026763916,-1.8052793741226196,-0.6231750845909119,0.024220742285251617,-0.32334691286087036,0.018015913665294647,-1.034118890762329,-0.2475622594356537,0.04066964238882065,-0.9328975677490234,0.26879507303237915,0.08814159035682678,-0.9752550721168518,0.6008506417274475,1.5914210081100464,-0.5188989639282227,0.07384468615055084,1.3150538206100464,0.7338787913322449,0.35214900970458984,0.6844016313552856,1.0622895956039429,-1.7222439050674438,1.1889280080795288,-0.5057411789894104,-0.18412494659423828,0.19592483341693878
ID01,IMG_0029.jpg,0,0.20237809419631958,2.043457508087158,-0.7657381296157837,-1.0161330699920654,1.0499114990234375,0.03285899758338928,2.0501837730407715,-1.0869128704071045,-0.6174512505531311,1.589847207069397,1.7963603734970093,0.14396198093891144,-0.374467134475708,-0.7647758722305298,1.0221717357635498,1.509498119354248,-0.22317984700202942,-2.68869948387146,-1.6268564462661743,-1.6881873607635498,0.8803244829177856,-0.694947361946106,-0.10540947318077087,-0.8266815543174744,0.7144263982772827,-0.4495545029640198,0.9108442068099976,0.45245984196662903,-1.0985947847366333,1.2795218229293823,-0.1435006707906723,-0.3259539306163788,1.651624321937561,0.9846395254135132,1.6975548267364502,0.020222026854753494,-2.2152645587921143,0.6542046070098877,0.6276052594184875,0.5160905122756958,-1.1549052000045776,0.8210043907165527,-2.280885934829712,-0.12932342290878296,-1.5771374702453613,-2.4991774559020996,-1.158301830291748,1.1884708404541016,0.8858449459075928,-1.1074748039245605,0.0517592653632164,0.762405276298523,0.42296546697616577,-0.6990381479263306,1.2117960453033447,-0.0024971114471554756,1.7884644269943237,-0.7393098473548889,-1.5257675647735596,-0.49063512682914734,-1.3535618782043457,-0.45386868715286255,-0.5028514862060547,-0.9045568108558655,1.60602867603302,-1.912841796875,-1.5891971588134766,1.4832183122634888,0.09563270956277847,1.2946678400039673,0.6883791089057922,0.28626522421836853,-1.3520320653915405,-0.8375681042671204,0.6928835511207581,0.4227798581123352,1.0718071460723877,0.667212188243866,0.039115674793720245,-0.3004206418991089,0.7403803467750549,0.33018675446510315,-0.3980618715286255,-0.801337480545044,0.8362510800361633,1.7950648069381714,-0.282347708940506,-1.0162278413772583,-0.5145247578620911,0.4893277883529663,0.39699089527130127,0.9434221982955933,2.5424139499664307,0.5409895777702332,1.1584755182266235,1.5124280452728271,-1.2198680639266968,0.7906797528266907,-1.5814127922058105,0.10987976938486099,-0.1553637683391571,-1.0877200365066528,-2.2975564002990723,-0.6138750910758972,0.44932883977890015,-0.8993011713027954,-0.7608981132507324,-1.14625883102417,-0.12635394930839539,1.0605429410934448,-1.646952748298645,0.9247018098831177,-0.8182488679885864,0.19147150218486786,0.2798486351966858,0.5681817531585693,-0.7015373706817627,-0.635010302066803,1.9115194082260132,1.5981091260910034,1.343121886253357,-0.3876311182975769,0.0816238671541214,-0.7439774870872498,1.5598828792572021,0.09756449609994888,-0.1397203952074051,1.2310899496078491
ID01,IMG_0030.jpg,0,-0.18236729502677917,1.3266222476959229,1.5386323928833008,-0.11641299724578857,-0.8581237196922302,0.40126481652259827,2.2336995601654053,-2.3402693271636963,-0.13526813685894012,1.676920771598816,1.0528017282485962,1.1508342027664185,-0.8538405299186707,-0.6992439031600952,0.5011369585990906,-0.28571367263793945,0.2464267611503601,-2.225048780441284,-0.9741859436035156,-0.9039794206619263,0.12536564469337463,-1.5302608013153076,-0.13176722824573517,-1.142526388168335,-0.402237206697464,0.2630186378955841,-0.14304420351982117,0.7787948846817017,-0.3633054494857788,0.5145454406738281,-0.8615325689315796,-0.571508526802063,-0.6319020986557007,-1.1134796142578125,2.7982027530670166,0.25977620482444763,-2.372046709060669,-0.09663660079240799,0.5311135053634644,-0.6225088834762573,-1.4216625690460205,-0.8698204755783081,-2.7180964946746826,0.3486843705177307,-0.5238731503486633,-0.7935636043548584,-0.7419034242630005,1.3399351835250854,-1.2475125789642334,-0.2076619565486908,0.4838038682937622,0.44301068782806396,0.5930002331733704,-1.266115665435791,0.8716697096824646,0.6672210097312927,1.9690338373184204,0.2702201306819916,-0.4243743419647217,-0.27375268936157227,-0.7583564519882202,-0.5142651200294495,-0.16188687086105347,-1.708018183708191,1.4462766647338867,0.41874057054519653,0.03661677986383438,0.49736249446868896,0.6178753972053528,2.031989097595215,0.8897738456726074,-0.32882070541381836,-0.2023078054189682,0.7740278244018555,-0.583806037902832,1.0142215490341187,0.29309317469596863,-1.2736763954162598,0.08611767739057541,0.029973313212394714,1.8066262006759644,-0.33629685640335083,-0.6233333349227905,-1.141365647315979,0.9494576454162598,-1.7707682847976685,-0.05469030141830444,-1.136114239692688,0.11981581151485443,0.4950183629989624,-1.0965516567230225,-0.2865278124809265,1.4417896270751953,0.8070528507232666,-0.34137457609176636,1.7799206972122192,0.10914802551269531,2.9132702350616455,-1.0374140739440918,-0.8010357022285461,0.05840754508972168,-2.0061235427856445,-1.6748406887054443,0.14450187981128693,0.11247467249631882,0.4119599461555481,0.8216493725776672,-0.3899786174297333,2.217858076095581,0.3257296085357666,-0.5360989570617676,1.608573079109192,0.4265231788158417,-0.4196532070636749,0.3312687873840332,0.7968471050262451,0.5309568643569946,-0.21068128943443298,1.1080752611160278,1.3230830430984497,2.0366179943084717,-0.8141578435897827,-0.36446917057037354,-0.4638495147228241,1.5067522525787354,1.8421589136123657,0.37919193506240845,-0.3857448101043701
ID01,IMG_0031.jpg,0,-0.5991047620773315,0.3056221604347229,-0.44476619362831116,-0.9878489971160889,1.2940911054611206,-0.20992730557918549,2.0249836444854736,0.9276350140571594,-0.26624780893325806,0.8833742737770081,2.451716661453247,-0.8171254396438599,-1.2086336612701416,-0.802404522895813,-0.07817807793617249,0.19649691879749298,-0.41045132279396057,-1.2652713060379028,-1.8732260465621948,-0.591159999370575,-0.052070021629333496,-0.7769580483436584,0.7309646010398865,-0.0854349359869957,-0.03169894218444824,0.9165194630622864,1.3682688474655151,0.2014799416065216,-1.0580694675445557,-0.10210050642490387,0.3037411868572235,0.7656952142715454,0.2794867753982544,0.9339677095413208,1.747583270072937,0.20104818046092987,-0.9377696514129639,0.14292509853839874,1.5848984718322754,-0.004042569547891617,-1.6550759077072144,-0.2045997679233551,-0.755042314529419,0.08497916162014008,-0.6062090992927551,-1.1579052209854126,-0.2453678548336029,0.22171634435653687,-0.6973038911819458,-0.5415416955947876,0.05809328332543373,0.5616117715835571,-0.026035979390144348,0.6262059211730957,-0.016198597848415375,0.6293933391571045,0.34800559282302856,0.3052392601966858,-1.8819180727005005,-0.9974951148033142,-0.4048304855823517,0.20119263231754303,-0.9549569487571716,-0.2884255647659302,1.3260648250579834,0.2601718008518219,-1.7177619934082031,1.2454144954681396,0.7694200277328491,1.2467567920684814,0.5538308024406433,0.2921113967895508,-0.7482797503471375,0.5185451507568359,0.06498360633850098,0.4702417552471161,0.4253678023815155,-0.09529949724674225,-0.21739310026168823,0.8139116168022156,-0.12674617767333984,0.5205498933792114,0.7048949599266052,-0.24679425358772278,0.7695401906967163,0.6674450635910034,1.2004441022872925,-0.9156524538993835,0.057404935359954834,0.5541161894798279,-1.238265872001648,-0.4315325617790222,-0.4560932517051697,0.5465407967567444,0.9662595987319946,1.1457768678665161,-0.9899702668190002,-0.08625820279121399,-0.539688229560852,-0.3567296862602234,-1.120595932006836,-0.8912789821624756,-1.4243866205215454,0.5315953493118286,0.24965214729309082,0.5594908595085144,0.774692177772522,-0.7218142747879028,0.8243783116340637,0.07866697758436203,0.7393230199813843,-0.4103204011917114,0.2629556655883789,-0.12033012509346008,0.521133542060852,2.390409469604492,-0.21209505200386047,-0.18347519636154175,0.8459421992301941,-0.7228404879570007,0.9302337169647217,0.7425196170806885,-0.24377931654453278,-0.010125870816409588,-0.6657823324203491,-0.24582475423812866,-0.6499953866004944,-0.19980071485042572
ID01,IMG_0032.jpg,0,0.39075955748558044,1.3811349868774414,0.747832179069519,-0.6548499464988708,0.16332145035266876,-0.07512490451335907,2.583712100982666,-1.9002693891525269,-0.03964876011013985,2.6829869747161865,0.7685258388519287,0.8529658317565918,-0.32022470235824585,-0.6219943761825562,0.21264339983463287,0.35713130235671997,-0.3313506245613098,-2.150693655014038,-1.5622153282165527,-2.1390268802642822,0.6581727266311646,-0.9868475198745728,-0.9018654227256775,-0.47922971844673157,0.3292410969734192,-0.2989417612552643,0.8036588430404663,-0.17317381501197815,-0.6527499556541443,0.7833023071289062,0.45277461409568787,-0.379139244556427,1.3873587846755981,0.3519347012042999,2.029879331588745,-0.7752456665039062,-2.7054057121276855,1.2826673984527588,0.8218908309936523,0.050989434123039246,-1.2663601636886597,0.22379697859287262,-1.7589889764785767,0.14837706089019775,-2.0148773193359375,-1.410027265548706,-1.0843238830566406,1.3401718139648438,-0.16761280596256256,-1.1021709442138672,-0.16560621559619904,0.7694840431213379,0.6228786706924438,-1.0306133031845093,2.1024255752563477,-0.00771566666662693,1.3668981790542603,-0.9628281593322754,-0.8187040686607361,-0.8089328408241272,-1.2935097217559814,-0.19058673083782196,-1.4999116659164429,-1.240504264831543,2.133721351623535,-0.17755143344402313,-1.6274787187576294,1.4805718660354614,-0.0036018937826156616,2.1344780921936035,0.7264868021011353,-0.49705615639686584,-0.07250143587589264,-0.8758012652397156,-0.007563330233097076,0.5379266738891602,0.5304912328720093,-0.5478497743606567,0.22623297572135925,-0.1706148087978363,1.917235016822815,-0.6315220594406128,-0.30937230587005615,-0.4682740569114685,1.119826316833496,0.8236668705940247,-0.5078523755073547,-0.8866230845451355,-0.15375807881355286,1.2547675371170044,-0.20137226581573486,0.9617618322372437,1.9867730140686035,0.10369819402694702,1.2873538732528687,1.9024720191955566,-0.4007316827774048,2.3770248889923096,-0.86735600233078,-0.8572084307670593,-0.3516418933868408,-1.5043829679489136,-2.4169435501098633,-0.3753718435764313,0.19034194946289062,0.23918838798999786,0.034176453948020935,-0.5552865266799927,0.6131706833839417,0.2684048116207123,-1.091098666191101,1.1704198122024536,-1.15380859375,-0.32676026225090027,-0.15014812350273132,0.8002724647521973,-1.0203313827514648,-0.4200506806373596,2.24186372756958,1.0121005773544312,1.7361319065093994,-1.0926196575164795,-0.6578947305679321,-0.28913334012031555,1.8039684295654297,0.6432109475135803,0.37157052755355835,0.7910271286964417
ID02,IMG_0033.jpg,0,-0.1327694207429886,-0.3661028742790222,-0.257129967212677,-0.47644293308258057,0.3500043749809265,0.1451328992843628,0.07685364782810211,-0.17208288609981537,0.03809022903442383,0.26054537296295166,0.17148283123970032,-0.2131974697113037,0.09859032928943634,-0.4678528904914856,0.01461954414844513,0.33555692434310913,0.29906901717185974,-0.34664779901504517,0.3472960889339447,-0.5144165754318237,0.17094764113426208,0.10584840178489685,-0.25030839443206787,0.06725433468818665,0.03727256506681442,-0.228324294090271,0.5194946527481079,0.182681143283844,-0.23913656175136566,-0.0360245443880558,-0.129462331533432,0.2317858636379242,0.168931782245636,-0.06211315840482712,0.5143614411354065,-0.4322934150695801,0.14450886845588684,-0.014161348342895508,0.5704013705253601,-0.08541451394557953,0.27634817361831665,0.03894443064928055,-0.1166306585073471,-0.15253332257270813,-0.34444600343704224,-0.5613958239555359,0.022271137684583664,-0.13384608924388885,0.38641464710235596,0.23802001774311066,-0.5425937175750732,0.3365921080112457,0.16538134217262268,-0.4078405499458313,0.09441699087619781,0.17332348227500916,0.5702959895133972,0.12132592499256134,-0.24895551800727844,-0.9768103361129761,-0.30814337730407715,-0.24411673843860626,-0.13574451208114624,0.7985814213752747,-0.03686681389808655,0.4910731911659241,0.34985536336898804,-0.019280873239040375,0.012004777789115906,-0.39439713954925537,-0.027326609939336777,-0.4929405152797699,0.2929709553718567,-0.503420889377594,0.02750881388783455,-0.20661082863807678,-0.028584524989128113,0.35117530822753906,-0.253558874130249,-0.34449899196624756,-0.5720927119255066,-0.08326507359743118,0.12394911050796509,0.12368784844875336,0.37392085790634155,0.19521814584732056,0.3240547776222229,-0.13155022263526917,-0.6385527849197388,0.7173196077346802,0.30184364318847656,0.16560740768909454,-0.16430309414863586,0.06253989040851593,0.7065516114234924,0.05968098342418671,-0.06524199992418289,-0.3476005792617798,-0.808528482913971,0.04036664217710495,-0.2887798547744751,0.5378081202507019,0.14706169068813324,-0.22323398292064667,0.07293125241994858,0.13491545617580414,0.00036875251680612564,0.06855133175849915,-0.1484159529209137,-0.32963860034942627,0.03144305199384689,0.17981493473052979,0.36990392208099365,0.5062772631645203,-0.22371676564216614,0.07465940713882446,0.11945456266403198,0.3701110780239105,0.2768062949180603,0.06652800738811493,-0.23203463852405548,0.06362704932689667,0.3902108669281006,0.09015364199876785,0.403531014919281,-0.572654664516449,0.302085816860199,0.06118566915392876
ID02,IMG_0034.jpg,0,0.05706771835684776,-0.1381608545780182,0.3096334934234619,0.0051040127873420715,0.17356637120246887,-0.5245848298072815,-0.530795156955719,-0.17184962332248688,-0.023736413568258286,0.29963046312332153,0.17599689960479736,-1.8247555494308472,0.7228490710258484,-1.2272509336471558,1.268860101699829,1.5233339071273804,2.0042409896850586,-0.02156263217329979,0.4512174427509308,-0.45409154891967773,1.3692378997802734,-0.5212318301200867,1.8759794235229492,-0.4448973834514618,-0.7220227122306824,-1.293722152709961,-0.3658008575439453,1.1675870418548584,-0.12167622148990631,1.481501579284668,-2.59594988822937,1.0756735801696777,-0.8581173419952393,0.31906309723854065,1.5629441738128662,0.8785528540611267,0.430164098739624,2.0395517349243164,-1.2792317867279053,0.6166763305664062,0.08459252119064331,1.9255174398422241,0.7678074836730957,-0.3478988707065582,-1.1174936294555664,0.10743311047554016,0.09125405550003052,0.15856176614761353,-0.06486761569976807,0.9015456438064575,-0.3923683166503906,-0.13727878034114838,-0.28665584325790405,2.4606845378875732,-1.040696144104004,-0.17164869606494904,-0.9140154123306274,-0.3039364516735077,-2.2907557487487793,0.11117058247327805,-0.8156256079673767,0.6637362241744995,-0.33556216955184937,1.5941053628921509,0.038326770067214966,-0.09130662679672241,1.241783618927002,1.9842090606689453,1.2969890832901,1.0871206521987915,0.1569000780582428,2.137716293334961,-0.3372716009616852,-0.22837547957897186,-0.10141576826572418,1.266372561454773,-0.597583532333374,-0.9969022274017334,-2.190516471862793,-1.7188016176223755,-0.06403063237667084,0.32086294889450073,-0.6394363045692444,0.12054203450679779,0.1454099714756012,-1.1840686798095703,1.876223087310791,-2.8065433502197266,-2.5047354698181152,-0.8057472705841064,1.1776200532913208,0.8888964056968689,1.299955129623413,0.7026593685150146,-1.270510196685791,1.1447968482971191,-0.4097604751586914,0.678734540939331,-1.545309066772461,-0.11287513375282288,0.48196911811828613,0.7033948302268982,-1.202297568321228,-1.4055814743041992,0.35450077056884766,-0.08760537207126617,-2.5289504528045654,-1.9410998821258545,0.3321011960506439,0.7519429922103882,-0.5676754117012024,-0.5320253968238831,-0.46840640902519226,1.3008983135223389,-1.6739286184310913,-0.4141790270805359,-1.1748861074447632,-1.8387839794158936,-1.5532888174057007,0.8479263782501221,0.22815057635307312,-0.4995688498020172,0.8215486407279968,-1.3578121662139893,0.6676158905029297,0.020495988428592682,0.764263927936554,0.6350499391555786
ID02,IMG_0035.jpg,0,-0.44456544518470764,-0.9151605367660522,0.9468411207199097,1.2902512550354004,0.26057279109954834,-1.2249149084091187,-0.3550299406051636,0.07809875160455704,0.4556242525577545,1.1276030540466309,-0.08704037964344025,-1.5608106851577759,1.1497098207473755,-0.8983796834945679,1.4912456274032593,0.7374781370162964,2.279428243637085,0.9795639514923096,0.6840874552726746,0.14579607546329498,0.13331854343414307,-0.47854116559028625,1.84592866897583,0.44662052392959595,-0.19207283854484558,-0.04506117105484009,-0.5307966470718384,0.8211676478385925,0.037348199635744095,0.20316308736801147,-2.39266300201416,0.46362894773483276,-1.8835917711257935,0.7882177233695984,1.7250837087631226,1.1274967193603516,0.3545772135257721,2.177765369415283,-1.4006783962249756,-0.2282853126525879,0.0046412646770477295,1.841709852218628,1.7069613933563232,0.7373249530792236,-1.1563819646835327,0.5464997291564941,0.5529572367668152,-0.6163403987884521,-0.6645954251289368,1.5317988395690918,0.058754291385412216,0.5901342630386353,-1.127140760421753,2.119490623474121,-1.3710662126541138,-0.3349856436252594,-1.2134428024291992,-0.7885718941688538,-2.190204620361328,0.5903080105781555,0.2503286600112915,0.8716616630554199,-0.251708447933197,0.4348204433917999,-0.13531380891799927,0.5101855993270874,0.3081028461456299,1.5949156284332275,1.141310453414917,1.8217639923095703,0.5210416316986084,0.5636073350906372,0.542933464050293,-0.8086949586868286,0.9539024233818054,1.023350477218628,-0.5666412115097046,-1.9567862749099731,-2.3940269947052,-1.033402919769287,0.8351275324821472,-0.19086122512817383,-0.7559463381767273,0.7852059602737427,-0.18328604102134705,-0.855635404586792,1.8020682334899902,-2.1608424186706543,-1.3708610534667969,-0.5619931221008301,0.13067401945590973,0.6128857135772705,0.8517875671386719,0.5095502138137817,-1.3726978302001953,0.924444854259491,-0.17335914075374603,1.0260475873947144,-1.6833491325378418,-0.14754056930541992,0.9512771368026733,1.247139811515808,-1.2164407968521118,-1.8983961343765259,1.1411627531051636,0.4562758803367615,-1.9462049007415771,-1.979508399963379,0.36775466799736023,0.2760014235973358,-0.023861033841967583,0.5224671363830566,-0.36777132749557495,0.6700526475906372,-1.1176785230636597,-1.0701334476470947,-2.2954142093658447,-2.174356698989868,-1.101271390914917,0.26353636384010315,0.15689381957054138,-1.7063305377960205,0.10984745621681213,-0.5159058570861816,0.6649948954582214,-0.16695533692836761,1.6345865726470947,1.2364568710327148
ID02,IMG_0036.jpg,0,0.008524641394615173,-0.7601878643035889,0.506792426109314,0.0441083088517189,-0.12303883582353592,-0.6190661787986755,-1.1884746551513672,0.34371963143348694,-0.31649020314216614,1.2990368604660034,0.34855496883392334,-0.9441278576850891,1.4599415063858032,-0.3710941970348358,1.2824301719665527,0.9181393980979919,2.7687807083129883,-0.3012978732585907,1.414352297782898,-1.2261329889297485,-0.3422381579875946,-0.6197683215141296,1.872209906578064,0.9693106412887573,-0.8624972105026245,-0.3351554274559021,-0.9845683574676514,1.190903902053833,0.07482457906007767,0.2862345278263092,-1.9813727140426636,0.8523452281951904,-0.8866530656814575,0.2196226716041565,1.7722761631011963,0.8675317764282227,1.1173192262649536,2.831075668334961,-0.9706490635871887,0.5384294986724854,0.3548153340816498,1.5524123907089233,1.8896656036376953,-0.12080976366996765,-1.3368879556655884,0.39739128947257996,1.4352375268936157,-0.34171709418296814,-0.14710243046283722,0.9918161630630493,0.32872557640075684,0.955329954624176,-1.3468438386917114,1.4891343116760254,-1.3277770280838013,0.647519052028656,-1.1565476655960083,-0.3365212380886078,-1.3189538717269897,0.9283745884895325,0.5950630307197571,0.047302328050136566,0.04308440163731575,0.8280342221260071,0.1912224292755127,-0.2576547861099243,0.8485159873962402,2.0863990783691406,0.9066373705863953,1.4235674142837524,0.2338327020406723,1.1944036483764648,0.5522658228874207,0.08395226299762726,0.9671780467033386,1.04961359500885,-0.29812246561050415,-1.6220309734344482,-2.7077205181121826,-2.0662052631378174,0.37951022386550903,0.2642257511615753,-0.9976364970207214,0.6041037440299988,-1.3739477396011353,-1.1457277536392212,1.688314437866211,-2.5876827239990234,-1.676082730293274,-0.78986656665802,-0.14953377842903137,0.014637196436524391,1.6857116222381592,-0.3831000328063965,-0.1199934333562851,1.312982439994812,0.04650168493390083,1.7806971073150635,-1.8200933933258057,-0.1017099991440773,0.523205578327179,0.3335241675376892,-1.1896076202392578,-1.6038395166397095,0.5093827843666077,0.3653194308280945,-1.9241522550582886,-1.604775071144104,1.0387016534805298,0.12463974952697754,-0.7652612924575806,0.6275558471679688,-0.12694349884986877,0.8062889575958252,-1.2465845346450806,-1.635274887084961,-1.4598653316497803,-2.417302131652832,-1.2385104894638062,0.5096638798713684,-0.8947054743766785,-1.7708944082260132,0.5748534798622131,0.06882171332836151,1.1363178491592407,0.5350020527839661,1.4467871189117432,0.7179941534996033
